job_title,company_name,state,office_type,salary
"Lecturer, Industrial and Systems Engineering",North Carolina State University,NA,NA,NA
Power BI Developer,Robert Half,NC,On-site,142.5
Data Scientist - Mid Level,CACI International Inc,VA,On-site,NA
Sr Principal Cyber Systems Test Engineer (K2) - R10178051,Northrop Grumman,NA,NA,151.1
Systems Programmer (88401BR),Yale University,CT,On-site,NA
Principal Software Engineer - Algorithms (FORGE) - R10178159,Northrop Grumman,NA,NA,110.3
System Engineer-TS/SCI with Poly,CACI International Inc,CA,On-site,NA
Principal or Senior Principal Embedded Software Engineer - R10178039,Northrop Grumman,NA,NA,95.3
Principal / Sr Principal Embedded Software Engineer - R10178053,Northrop Grumman,NA,NA,95.3
CICS Systems Programmer,Bank of America,NA,NA,NA
Mattermost Engineer,Mitchell Martin Inc.,GA,On-site,107.8
Engineer,Tata Consultancy Services,OH,On-site,100
"Research Scientist Intern, Language & Multimodal Foundations (PhD)",Meta,NA,NA,NA
(Early Career) Systems Engineer I - Intern Conversion,Blue Origin,CA,On-site,74.3
Lead Software Engineers,Kforce Inc,AZ,Hybrid,155
HPC Infrastructure Engineer Intern,KLA,NA,NA,60.0
Security Engineer,JRD Systems,CA,Hybrid,NA
Limited Term Instructor of Software Engineering and Game Development,Kennesaw State University,GA,On-site,NA
TE21P2 Infrastructure Engineer,CAS,OH,Hybrid,NA
"Software Developer II (ML), AWS Supply Chain",Amazon Web Services (AWS),NA,NA,NA
SAP Engineer,"SRAM, LLC",IL,On-site,NA
Technical Lead - Sr. Software Engineer - SDK Group,Torc Robotics,MI,On-site,160.8
Senior Motion Planning Software Engineer,Kforce Inc,PA,On-site,131
Senior Lead Software Engineer (Embedded Software/Firmware Development) (E),KLA,NA,NA,110.9
(Early Career) Systems Engineer I - Intern Conversion,Blue Origin,TX,On-site,74.3
OpenShift Systems Engineer,TriCom Technical Services,MN,On-site,NA
System Engineer-TS/SCI with Poly,CACI International Inc,VA,On-site,NA
Principal Systems Engineer - R10178105,Northrop Grumman,NA,NA,110.3
ERP/CRM Developer,Robert Half,MI,On-site,123.5
Functional Test Engineer,Actalent,OR,On-site,NA
Manual Firmware Test Engineer,Actalent,GA,On-site,NA
Staff Systems Engineer - R10178136,Northrop Grumman,NA,NA,147.7
Infrastructure Resilience Engineer,Dewberry,NY,On-site,71
Azure Cloud Native Security,Net2Source Inc.,IN,On-site,120.0
(Senior) Data Scientist (Statistical Programmer),Roche,NA,NA,NA
Engineering Internship (Package Systems),Rheem Manufacturing,AR,On-site,NA
Sr. Staff ESPASat-L Chief Engineer - Top Secret Clearance Required (Space Systems) - R10175712,Northrop Grumman,NA,NA,158.2
Sentinel – Principal / Sr. Principal - EMI Test Systems Engineer -13787 - R10175731,Northrop Grumman,NA,NA,92.6
Genesys ORS (Orchestration Server) and IRD (Interactive Routing Designer) with Javascript,SecureKloud Technologies,NA,On-site,NA
Physical Security Engineer,Heartland Business Systems,WI,On-site,NA
Sr / Lead SQL Developer,Mitchell Martin Inc.,NJ,On-site,NA
Additive Manufacturing Programmer,Stratasys,MN,On-site,NA
Infrastructure Resilience Engineer,Dewberry,CO,On-site,70
"Specialist, Power BI Developer",KPMG US,NA,NA,NA
Salesforce Architect,SBLI,MA,Hybrid,140
Cloud Ops Engineer,HRUCKUS,VA,On-site,130.0
Research Engineer / Scientist,SRI,MI,Hybrid,85.8
Test Engineer,Actalent,CO,On-site,NA
Senior Principal Systems Engineer - R10178269,Northrop Grumman,NA,NA,118.6
Staff Engineer Reliability (AHT) - R10178175,Northrop Grumman,NA,NA,148.4
Principal/Sr. Principal MBSE Systems Engineer (MBSE SS613) - R10175820,Northrop Grumman,NA,NA,102.4
Principal Engineer Software-Embedded & Real Time - R10175801,Northrop Grumman,NA,NA,107.3
"Field Service Engineer - Portland, OR",Sciton,OR,On-site,100
OpenShift Developer,Experis,TX,On-site,NA
Sr. SAP ABAP Developer,ADP,CA,On-site,61.8
Research Scientist- Large Behavior Models,Boston Dynamics,MA,On-site,NA
"Principal Consultant, AWS Cloud Ops SME-ITO085559",Genpact,NJ,On-site,50
SAP Fiori Engineer (hybrid),Cargill,GA,Hybrid,NA
MLOps Engineer,Quant Systems Inc,TX,On-site,NA
Fricosoft Developer,"LanceSoft, Inc.",PA,On-site,NA
"SAP MES Developer, Project Kuiper",Amazon,NA,NA,104.3
"Salesforce Developer, DSP Tech, Last Mile",Amazon,NA,NA,116.3
Prin Computer Security Engr,Savannah River Nuclear Solutions,SC,On-site,NA
Windows Server Engineer,Epic,WI,On-site,NA
Hosting Solutions Engineer,Epic,WI,On-site,NA
Sr Principal AI Engineer Software - R10175615,Northrop Grumman,NA,NA,153.6
Staff AI Engineer Software - R10175602,Northrop Grumman,NA,NA,190.5
Software Quality Engineer for Embedded Systems,Gilero,NC,Hybrid,NA
